"echo hola > srcs/bonjour
echo hey > srcs/hello
>srcs/bonjour >>srcs/hello <prout
cat srcs/bonjour 
cat srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
$>
hey
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
>>srcs/bonjour >srcs/hello <prout
cat srcs/bonjour 
cat srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
bonjour
$>
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
>>srcs/bonjour >>srcs/hello <prout
cat srcs/bonjour 
cat srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
bonjour
$>
hey
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
>srcs/bonjour <prout >>srcs/hello
cat srcs/bonjour 
cat srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
$>
hey
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
>>srcs/bonjour <prout >srcs/hello
cat srcs/bonjour 
cat srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
bonjour
$>
hey
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
>>srcs/bonjour <prout >>srcs/hello
cat srcs/bonjour 
cat srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
bonjour
$>
hey
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
<prout >>srcs/bonjour >>srcs/hello
cat srcs/bonjour 
cat srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
bonjour
$>
hey
$>",
"echo hola > bonjour
echo hey > hello
<bonjour >hello
cat bonjour 
cat hello",,,,,,,"hola
$>
>>",
"echo hola > bonjour
echo hey > hello
>bonjour >hello < prout
cat bonjour 
cat hello",,,,,,,"bash: prout: No such file or directory
$>
$>
$>",
"echo hola > bonjour
echo hey > hello
rm bonjour hello
>bonjour >hello < prout
cat bonjour 
cat hello",,,,,,,"bash: prout: No such file or directory
$>
$>
$>",
"echo hola > bonjour
echo hey > hello
>bonjour <prout hello
cat bonjour 
cat hello",,,,,,,"bash: prout: No such file or directory
$>
$>
hey
$>",
"echo hola > bonjour
echo hey > hello
rm bonjour hello
>bonjour <prout hello
cat bonjour ",,,,,,,"bash: prout: No such file or directory
$>
$>",
"echo hola > bonjour
<bonjour cat | wc > bonjour
cat bonjour",,,,,,,"      0       0       0
$>",
"rm -f bonjour
rm bonjour > bonjour
ls -l bonjour",,,,,,,ls: cannot access 'bonjour': No such file or directory,
"export HOLA=""bonjour hello""
>$HOLA
ls",,,,,,,"'bonjour hello' [...]
$>",
"export HOLA=""bonjour hello""
>""$HOLA""
ls",,,,,,,"'bonjour hello' [...]
$>",
"export HOLA=""bonjour hello""
>$""HOLA""
ls",,,,,,,"HOLA [...]
$>",
"export HOLA=""bonjour hello""
>$HOLA>hey
ls",,,,,,,"'bonjour hello' hey [...]
$>",
"export HOLA=""bonjour hello""
>hey>$HOLA
ls",,,,,,,"'bonjour hello' hey [...]
$>",
"export HOLA=""bonjour hello""
>hey>$HOLA>hey>hey
ls",,,,,,,"'bonjour hello' hey [...]
$>",
"export A=hey
export A B=Hola D E C=""Que Tal""
echo $PROUT$B$C > /tmp/a > /tmp/b > /tmp/c
cat /tmp/a
cat /tmp/b
cat /tmp/c",,,,,,,"$>
$>
$>
HolaQue Tal
$>",
"                                           !!!!! Contenu du fichier a : ""Amour Tu es Horrible""
                                           !!!!! Contenu du fichier b : ""0123456789""
                                           !!!!! Contenu du fichier c : ""Prout""",,,,,,,,
<a cat <b <c,,,,,,,"Prout
$>",
"<a cat <b <c
cat a
cat b
cat c",,,,,,,"$>
$>
$>
Amour Tu es Horrible
0123456789
Prout
$>",
">a ls >b >>c >d
cat a
cat b
cat c
cat d",,,,,,,"$>
$>
$>
Prout
$>
crashtest.c
Docs
[...]
test.c
",
">a ls >b >>c >d
cat a
cat b
cat c
cat d",,,,,,,"$>
$>
$>
Prout
$>
crashtest.c
Docs
[...]
test.c
$>",
"echo hola > a > b > c
cat a
cat b
cat c",,,,,,,"$>
$>
hola
$>",
"mkdir dir
ls -la > dir/bonjour
cat dir/bonjour",,,,,,,"total 16
drwx------  2 vietdu91 [...] .
drwxrwxewt 51 root     [...] ..
[...]
",
"<a
cat a",,,,,,,"Amour Tu es Horrible
$>",
">d cat <a >>e
cat a
cat d
cat e",,,,,,,"$>
Amour
$>
Amour
$>",
"< a > b cat > hey >> d
cat d
ls",,,,,,,"Amour Tu Es Horrible
$>
[...] a b hey d",
cat << hola,,,,,,,"> $HOME
> hola
/home/vietdu91
",
cat << 'hola',,,,,,,"> $HOME
> hola
$HOME
$>",
"cat << ""hola""",,,,,,,"> $HOME
> hola
$HOME
$>",
"cat << ho""la""",,,,,,,"> $HOME
> hola
$HOME
$>",
cat << $HOME,,,,,,,"> prout
> /home/vietdu91
> $HO
> $HOME
$>",
"cat << hola > bonjour
cat bonjour",,,,,,,"> prout
> croutte
> antoine pue
> hola
$>
prout
croutte
antoine pue",
cat << hola | rev,,,,,,,"> prout
> croutte
> antoine pue
> hola
tuorp
ettuorc
eup eniotna
$>",
<< hola,,,,,,,"> chola
> holache
>      hola
> ""hola""
> 'hola'
> hola
$>",
<<hola,,,,,,,">
>
> hola
$>",
cat <<,,,,,,,"bash: syntax error near unexpected token `newline'
$>",
cat << prout << lol << koala,,,,,,,"> prout
> lol
> koala
$>",
prout << lol << cat << koala,,,,,,,"> prout
> lol
> cat
> koala
bash: prout: command not found",
<< $hola,,,,,,,"> $hola
$>",
"<< $""hola""$""b""",,,,,,,"> holab
$>",
"<< $""$hola""$$""b""",,,,,,,"> $hola$$b
$>",
"<< ho$la$""$a""$$""b""",,,,,,,"> hola$a$$b
> ho$la$a$$nb
$>",
echo hola <<< bonjour,,,,,,,"hola
$>",
echo hola <<<< bonjour,,,,,,,"bash: syntax error near unexpected token `<'
$>",
echo hola <<<<< bonjour,,,,,,,"bash: syntax error near unexpected token `<<'
$>",
echo 'yo,,,,,,,,
cat <<a >>>out | <<b,,,,,,,,
,,,,,,,,
ls *,NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  test.c

Docs:
identite.pdf  loyer.pdf
srcs:
main.c  utils.c  sort.c
$>",[BONUS]
ls *.*,NON GERE,,,,,,"crashtest.c  test.c
$>",[BONUS]
ls *.hola,NON GERE,,,,,,"ls: cannot access '*.hola' : No such file or directory
$>",[BONUS]
cat M*le,NON GERE,,,,,,"[affiche le Makefile]
$>",[BONUS]
cat M*ee,NON GERE,,,,,,cat: 'M*ee': No such file or directory,[BONUS]
cat Make*file,NON GERE,,,,,,"[affiche le Makefile]
$>",[BONUS]
